# No              x0             py0            T            C            Stab              xh             pyh
00160 +1.22425988e+01 -1.15861317e+01  34.28441995 -118.00135439 -1.52157773e+11 +1.44219358e-07 +3.72396050e+03
00161 +1.21854978e+01 -1.15322004e+01  34.28407147 -116.90601137 +6.13597770e+11 +1.49134988e-07 +3.66207403e+03
00162 +1.21286431e+01 -1.14785030e+01  34.28371880 -115.82049650 +7.49210348e+10 +1.54218677e-07 +3.60121002e+03
00163 +1.20720337e+01 -1.14250383e+01  34.28336189 -114.74472450 +1.89160455e+11 +1.59476628e-07 +3.54134682e+03
00164 +1.20156688e+01 -1.13718054e+01  34.28300069 -113.67861088 +5.06203097e+10 +1.64914469e-07 +3.48247216e+03
00165 +1.19595472e+01 -1.13188035e+01  34.28263515 -112.62207190 -8.02208696e+10 +1.70538284e-07 +3.42457072e+03
00166 +1.19036680e+01 -1.12660315e+01  34.28226522 -111.57502457 +9.87724643e+10 +1.76354812e-07 +3.36762308e+03
00167 +1.18480302e+01 -1.12134886e+01  34.28189085 -110.53738666 +6.01185829e+10 +1.82370495e-07 +3.31161543e+03
00168 +1.17926328e+01 -1.11611738e+01  34.28151197 -109.50907668 +2.99133408e+10 +1.88592612e-07 +3.25652865e+03
00169 +1.17374748e+01 -1.11090863e+01  34.28112855 -108.49001385 -1.79798351e+09 +1.95027508e-07 +3.20235415e+03
00170 +1.16825553e+01 -1.10572250e+01  34.28074052 -107.48011814 -5.21364032e+10 +2.01682834e-07 +3.14907412e+03
00171 +1.16278732e+01 -1.10055891e+01  34.28034782 -106.47931026 -7.60592067e+10 +2.08566359e-07 +3.09667251e+03
00172 +1.15734276e+01 -1.09541777e+01  34.27995042 -105.48751159 -5.10519742e+10 +2.15685663e-07 +3.04513695e+03
00173 +1.15192177e+01 -1.09029899e+01  34.27954824 -104.50464427 +2.59448093e+10 +2.23049115e-07 +2.99445146e+03
00174 +1.14652423e+01 -1.08520249e+01  34.27914124 -103.53063111 -1.48665261e+10 +2.30664755e-07 +2.94460449e+03
00175 +1.14115007e+01 -1.08012817e+01  34.27872935 -102.56539562 +5.42757917e+09 +2.38541680e-07 +2.89557966e+03
00176 +1.13579918e+01 -1.07507595e+01  34.27831252 -101.60886203 +1.18608348e+10 +2.46688778e-07 +2.84736422e+03
00177 +1.13047147e+01 -1.07004573e+01  34.27789069 -100.66095522 +6.83753331e+10 +2.55115423e-07 +2.79994454e+03
00178 +1.12516685e+01 -1.06503744e+01  34.27746380  -99.72160079 +2.68117118e+09 +2.63830930e-07 +2.75330929e+03
00179 +1.11988524e+01 -1.06005100e+01  34.27703179  -98.79072498 -2.69002913e+10 +2.72845328e-07 +2.70744513e+03
00180 +1.11462653e+01 -1.05508630e+01  34.27659460  -97.86825472 -6.81163264e+09 +2.82169217e-07 +2.66233793e+03
00181 +1.10939064e+01 -1.05014328e+01  34.27615218  -96.95411760 +5.15188683e+09 +2.91812834e-07 +2.61797729e+03
00182 +1.10417748e+01 -1.04522184e+01  34.27570445  -96.04824187 -1.41552918e+10 +3.01787458e-07 +2.57434976e+03
00183 +1.09898696e+01 -1.04032191e+01  34.27525137  -95.15055643 -1.82746273e+10 +3.12104668e-07 +2.53144263e+03
00184 +1.09381899e+01 -1.03544340e+01  34.27479285  -94.26099082 -1.45899522e+10 +3.22775928e-07 +2.48924551e+03
00185 +1.08867349e+01 -1.03058623e+01  34.27432885  -93.37947524 +1.21909221e+09 +3.33813536e-07 +2.44774634e+03
00186 +1.08355036e+01 -1.02575032e+01  34.27385930  -92.50594052 +4.32694275e+09 +3.45229946e-07 +2.40693429e+03
00187 +1.07844953e+01 -1.02093559e+01  34.27338413  -91.64031812 -6.79561898e+09 +3.57038761e-07 +2.36679622e+03
00188 +1.07337091e+01 -1.01614195e+01  34.27290329  -90.78254013 -1.33727076e+10 +3.69253211e-07 +2.32732212e+03
00189 +1.06831440e+01 -1.01136934e+01  34.27241669  -89.93253926 -2.60012314e+09 +3.81886993e-07 +2.28850199e+03
00190 +1.06327994e+01 -1.00661768e+01  34.27192428  -89.09024884 -5.56425160e+09 +3.94954916e-07 +2.25032402e+03
00191 +1.05826742e+01 -1.00188687e+01  34.27142600  -88.25560281 +4.31552662e+09 +4.08471805e-07 +2.21277813e+03
00192 +1.05327678e+01 -9.97176859e+00  34.27092176  -87.42853571 +5.16670935e+09 +4.22453384e-07 +2.17585330e+03
00193 +1.04830793e+01 -9.92487557e+00  34.27041152  -86.60898269 +8.06558643e+09 +4.36915244e-07 +2.13954048e+03
00194 +1.04336079e+01 -9.87818891e+00  34.26989518  -85.79687951 +6.01246967e+08 +4.51874339e-07 +2.10382866e+03
